627;Rufflet;ワシボン;Furaiglon;Geronimatz;수리둥보;毛頭小鷹;毛头小鹰
628;Braviary;ウォーグル;Gueriaigle;Washakwil;워글;勇士雄鷹;勇士雄鹰
629;Vullaby;バルチャイ;Vostourno;Skallyk;벌차이;禿鷹丫頭;秃鹰丫头
630;Mandibuzz;バルジーナ;Vaututrice;Grypheldis;버랜지나;禿鷹娜;秃鹰娜
631;Heatmor;クイタラン;Aflamanoir;Furnifraß;앤티골;熔蟻獸;熔蚁兽
632;Durant;アイアント;Fermite;Fermicula;아이앤트;鐵蟻;铁蚁
633;Deino;モノズ;Solochi;Kapuno;모노두;單首龍;单首龙
634;Zweilous;ジヘッド;Diamat;Duodino;디헤드;雙首暴龍;双首暴龙
635;Hydreigon;サザンドラ;Trioxhydre;Trikephalo;삼삼드래;三首惡龍;三首恶龙
636;Larvesta;メラルバ;Pyronille;Ignivor;활화르바;燃燒蟲;燃烧虫
637;Volcarona;ウルガモス;Pyrax;Ramoth;불카모스;火神蛾;火神蛾
638;Cobalion;コバルオン;Cobaltium;Kobalium;코바르온;勾帕路翁;勾帕路翁
639;Terrakion;テラキオン;Terrakium;Terrakium;테라키온;代拉基翁;代拉基翁
640;Virizion;ビリジオン;Viridium;Viridium;비리디온;畢力吉翁;毕力吉翁
641;Tornadus;トルネロス;Boréas;Boreos;토네로스;龍捲雲;龙卷云
642;Thundurus;ボルトロス;Fulguris;Voltolos;볼트로스;雷電雲;雷电云
643;Reshiram;レシラム;Reshiram;Reshiram;레시라무;萊希拉姆;莱希拉姆
644;Zekrom;ゼクロム;Zekrom;Zekrom;제크로무;捷克羅姆;捷克罗姆
645;Landorus;ランドロス;Démétéros;Demeteros;랜드로스;土地雲;土地云
646;Kyurem;キュレム;Kyurem;Kyurem;큐레무;酋雷姆;酋雷姆
647;Keldeo;ケルディオ;Keldeo;Keldeo;케르디오;凱路迪歐;凯路迪欧
648;Meloetta;メロエッタ;Meloetta;Meloetta;메로엣타;美洛耶塔;美洛耶塔
649;Genesect;ゲノセクト;Genesect;Genesect;게노세크트;蓋諾賽克特;盖诺赛克特
650;Chespin;ハリマロン;Marisson;Igamaro;도치마론;哈力栗;哈力栗
651;Quilladin;ハリボーグ;Boguérisse;Igastarnish;도치보구;胖胖哈力;胖胖哈力
652;Chesnaught;ブリガロン;Blindépique;Brigaron;브리가론;布里卡隆;布里卡隆
653;Fennekin;フォッコ;Feunnec;Fynx;푸호꼬;火狐狸;火狐狸
654;Braixen;テールナー;Roussil;Rutena;테르나;長尾火狐;长尾火狐
655;Delphox;マフォクシー;Goupelin;Fennexis;마폭시;妖火紅狐;妖火红狐
656;Froakie;ケロマツ;Grenousse;Froxy;개구마르;呱呱泡蛙;呱呱泡蛙
657;Frogadier;ゲコガシラ;Croâporal;Amphizel;개굴반장;呱頭蛙;呱头蛙
658;Greninja;ゲッコウガ;Amphinobi;Quajutsu;개굴닌자;甲賀忍蛙;甲贺忍蛙
659;Bunnelby;ホルビー;Sapereau;Scoppel;파르빗;掘掘兔;掘掘兔
660;Diggersby;ホルード;Excavarenne;Grebbit;파르토;掘地兔;掘地兔
661;Fletchling;ヤヤコマ;Passerouge;Dartiri;화살꼬빈;小箭雀;小箭雀
662;Fletchinder;ヒノヤコマ;Braisillon;Dartignis;불화살빈;火箭雀;火箭雀
663;Talonflame;ファイアロー;Flambusard;Fiaro;파이어로;烈箭鷹;烈箭鹰
664;Scatterbug;コフキムシ;Lépidonille;Purmel;분이벌레;粉蝶蟲;粉蝶虫
665;Spewpa;コフーライ;Pérégrain;Puponcho;분떠도리;粉蝶蛹;粉蝶蛹
666;Vivillon;ビビヨン;Prismillon;Vivillon;비비용;彩粉蝶;彩粉蝶
667;Litleo;シシコ;Hélionceau;Leufeo;레오꼬;小獅獅;小狮狮
668;Pyroar;カエンジシ;Némélios;Pyroleo;화염레오;火炎獅;火炎狮
669;Flabébé;フラベベ;Flabébé;Flabébé;플라베베;花蓓蓓;花蓓蓓
670;Floette;フラエッテ;Floette;Floette;플라엣테;花葉蒂;花叶蒂
671;Florges;フラージェス;Florges;Florges;플라제스;花潔夫人;花洁夫人
672;Skiddo;メェークル;Cabriolaine;Mähikel;메이클;坐騎小羊;坐骑小羊
673;Gogoat;ゴーゴート;Chevroum;Chevrumm;고고트;坐騎山羊;坐骑山羊
674;Pancham;ヤンチャム;Pandespiègle;Pam-Pam;판짱;頑皮熊貓;顽皮熊猫
675;Pangoro;ゴロンダ;Pandarbare;Pandagro;부란다;流氓熊貓;流氓熊猫
676;Furfrou;トリミアン;Couafarel;Coiffwaff;트리미앙;多麗米亞;多丽米亚
677;Espurr;ニャスパー;Psystigri;Psiau;냐스퍼;妙喵;妙喵
678;Meowstic;ニャオニクス;Mistigrix;Psiaugon;냐오닉스;超能妙喵;超能妙喵
679;Honedge;ヒトツキ;Monorpale;Gramokles;단칼빙;獨劍鞘;独剑鞘
680;Doublade;ニダンギル;Dimoclès;Duokles;쌍검킬;雙劍鞘;双剑鞘
681;Aegislash;ギルガルド;Exagide;Durengard;킬가르도;堅盾劍怪;坚盾剑怪
682;Spritzee;シュシュプ;Fluvetin;Parfi;슈쁘;粉香香;粉香香
683;Aromatisse;フレフワン;Cocotine;Parfinesse;프레프티르;芳香精;芳香精
684;Swirlix;ペロッパフ;Sucroquin;Flauschling;나룸퍼프;綿綿泡芙;绵绵泡芙
685;Slurpuff;ペロリーム;Cupcanaille;Sabbaione;나루림;胖甜妮;胖甜妮
686;Inkay;マーイーカ;Sepiatop;Iscalar;오케이징;好啦魷;好啦鱿
687;Malamar;カラマネロ;Sepiatroce;Calamanero;칼라마네로;烏賊王;乌贼王
688;Binacle;カメテテ;Opermine;Bithora;거북손손;龜腳腳;龟脚脚
689;Barbaracle;ガメノデス;Golgopathe;Thanathora;거북손데스;龜足巨鎧;龟足巨铠
690;Skrelp;クズモー;Venalgue;Algitt;수레기;垃垃藻;垃垃藻
691;Dragalge;ドラミドロ;Kravarech;Tandrak;드래캄;毒藻龍;毒藻龙
692;Clauncher;ウデッポウ;Flingouste;Scampisto;완철포;鐵臂槍蝦;铁臂枪虾
693;Clawitzer;ブロスター;Gamblast;Wummer;블로스터;鋼砲臂蝦;钢炮臂虾
694;Helioptile;エリキテル;Galvaran;Eguana;목도리키텔;傘電蜥;伞电蜥
695;Heliolisk;エレザード;Iguolta;Elezard;일레도리자드;光電傘蜥;光电伞蜥
696;Tyrunt;チゴラス;Ptyranidur;Balgoras;티고라스;寶寶暴龍;宝宝暴龙
697;Tyrantrum;ガチゴラス;Rexillius;Monargoras;견고라스;怪顎龍;怪颚龙
698;Amaura;アマルス;Amagara;Amarino;아마루스;冰雪龍;冰雪龙
699;Aurorus;アマルルガ;Dragmara;Amagarga;아마루르가;冰雪巨龍;冰雪巨龙
700;Sylveon;ニンフィア;Nymphali;Feelinara;님피아;仙子伊布;仙子伊布
701;Hawlucha;ルチャブル;Brutalibré;Resladero;루차불;摔角鷹人;摔角鹰人
702;Dedenne;デデンネ;Dedenne;Dedenne;데덴네;咚咚鼠;咚咚鼠
703;Carbink;メレシー;Strassie;Rocara;멜리시;小碎鑽;小碎钻
704;Goomy;ヌメラ;Mucuscule;Viscora;미끄메라;黏黏寶;黏黏宝
705;Sliggoo;ヌメイル;Colimucus;Viscargot;미끄네일;黏美兒;黏美儿
706;Goodra;ヌメルゴン;Muplodocus;Viscogon;미끄래곤;黏美龍;黏美龙
707;Klefki;クレッフィ;Trousselin;Clavion;클레피;鑰圈兒;钥圈儿
708;Phantump;ボクレー;Brocélôme;Paragoni;나목령;小木靈;小木灵
709;Trevenant;オーロット;Desséliande;Trombork;대로트;朽木妖;朽木妖
710;Pumpkaboo;バケッチャ;Pitrouille;Irrbis;호바귀;南瓜精;南瓜精
711;Gourgeist;パンプジン;Banshitrouye;Pumpdjinn;펌킨인;南瓜怪人;南瓜怪人
712;Bergmite;カチコール;Grelaçon;Arktip;꽁어름;冰寶;冰宝
713;Avalugg;クレベース;Séracrawl;Arktilas;크레베이스;冰岩怪;冰岩怪
714;Noibat;オンバット;Sonistrelle;eF-eM;음뱃;嗡蝠;嗡蝠
715;Noivern;オンバーン;Bruyverne;UHaFnir;음번;音波龍;音波龙
716;Xerneas;ゼルネアス;Xerneas;Xerneas;제르네아스;哲爾尼亞斯;哲尔尼亚斯
717;Yveltal;イベルタル;Yveltal;Yveltal;이벨타르;伊裴爾塔爾;伊裴尔塔尔
718;Zygarde;ジガルデ;Zygarde;Zygarde;지가르데;基格爾德;基格尔德
719;Diancie;ディアンシー;Diancie;Diancie;디안시;蒂安希;蒂安希
720;Hoopa;フーパ;Hoopa;Hoopa;후파;胡帕;胡帕
721;Volcanion;ボルケニオン;Volcanion;Volcanion;볼케니온;波爾凱尼恩;波尔凯尼恩
722;Rowlet;モクロー;Brindibou;Bauz;나몰빼미;木木梟;木木枭
723;Dartrix;フクスロー;Efflèche;Arboretoss;빼미스로우;投羽梟;投羽枭
724;Decidueye;ジュナイパー;Archéduc;Silvarro;모크나이퍼;狙射樹梟;狙射树枭
725;Litten;ニャビー;Flamiaou;Flamiau;냐오불;火斑喵;火斑喵
726;Torracat;ニャヒート;Matoufeu;Miezunder;냐오히트;炎熱喵;炎热喵
727;Incineroar;ガオガエン;Félinferno;Fuegro;어흥염;熾焰咆哮虎;炽焰咆哮虎
728;Popplio;アシマリ;Otaquin;Robball;누리공;球球海獅;球球海狮
729;Brionne;オシャマリ;Otarlette;Marikeck;키요공;花漾海獅;花漾海狮
730;Primarina;アシレーヌ;Oratoria;Primarene;누리레느;西獅海壬;西狮海壬
731;Pikipek;ツツケラ;Picassaut;Peppeck;콕코구리;小篤兒;小笃儿
732;Trumbeak;ケララッパ;Piclairon;Trompeck;크라파;喇叭啄鳥;喇叭啄鸟
733;Toucannon;ドデカバシ;Bazoucan;Tukanon;왕큰부리;銃嘴大鳥;铳嘴大鸟
734;Yungoos;ヤングース;Manglouton;Mangunior;영구스;貓鼬少;猫鼬少
735;Gumshoos;デカグース;Argouste;Manguspektor;형사구스;貓鼬探長;猫鼬探长
736;Grubbin;アゴジムシ;Larvibule;Mabula;턱지충이;強顎雞母蟲;强颚鸡母虫
737;Charjabug;デンヂムシ;Chrysapile;Akkup;전지충이;蟲電寶;虫电宝
738;Vikavolt;クワガノン;Lucanon;Donarion;투구뿌논;鍬農砲蟲;锹农炮虫
739;Crabrawler;マケンカニ;Crabagarre;Krabbox;오기지게;好勝蟹;好胜蟹
740;Crabominable;ケケンカニ;Crabominable;Krawell;모단단게;好勝毛蟹;好胜毛蟹
741;Oricorio;オドリドリ;Plumeline;Choreogel;춤추새;花舞鳥;花舞鸟
742;Cutiefly;アブリー;Bombydou;Wommel;에블리;萌虻;萌虻
743;Ribombee;アブリボン;Rubombelle;Bandelby;에리본;蝶結萌虻;蝶结萌虻
744;Rockruff;イワンコ;Rocabot;Wuffels;암멍이;岩狗狗;岩狗狗
745;Lycanroc;ルガルガン;Lougaroc;Wolwerock;루가루암;鬃岩狼人;鬃岩狼人
746;Wishiwashi;ヨワシ;Froussardine;Lusardin;약어리;弱丁魚;弱丁鱼
747;Mareanie;ヒドイデ;Vorastérie;Garstella;시마사리;好壞星;好坏星
748;Toxapex;ドヒドイデ;Prédastérie;Aggrostella;더시마사리;超壞星;超坏星
749;Mudbray;ドロバンコ;Tiboudet;Pampuli;머드나기;泥驢仔;泥驴仔
750;Mudsdale;バンバドロ;Bourrinos;Pampross;만마드;重泥挽馬;重泥挽马
751;Dewpider;シズクモ;Araqua;Araqua;물거미;滴蛛;滴蛛
752;Araquanid;オニシズクモ;Tarenbulle;Aranestro;깨비물거미;滴蛛霸;滴蛛霸
753;Fomantis;カリキリ;Mimantis;Imantis;짜랑랑;偽螳草;伪螳草
754;Lurantis;ラランテス;Floramantis;Mantidea;라란티스;蘭螳花;兰螳花
755;Morelull;ネマシュ;Spododo;Bubungus;자마슈;睡睡菇;睡睡菇
756;Shiinotic;マシェード;Lampignon;Lamellux;마셰이드;燈罩夜菇;灯罩夜菇
757;Salandit;ヤトウモリ;Tritox;Molunk;야도뇽;夜盜火蜥;夜盗火蜥
758;Salazzle;エンニュート;Malamandre;Amfira;염뉴트;焰后蜥;焰后蜥
759;Stufful;ヌイコグマ;Nounourson;Velursi;포곰곰;童偶熊;童偶熊
760;Bewear;キテルグマ;Chelours;Kosturso;이븐곰;穿著熊;穿着熊
761;Bounsweet;アマカジ;Croquine;Frubberl;달콤아;甜竹竹;甜竹竹
762;Steenee;アママイコ;Candine;Frubaila;달무리나;甜舞妮;甜舞妮
763;Tsareena;アマージョ;Sucreine;Fruyal;달코퀸;甜冷美后;甜冷美后
764;Comfey;キュワワー;Guérilande;Curelei;큐아링;花療環環;花疗环环
765;Oranguru;ヤレユータン;Gouroutan;Kommandutan;하랑우탄;智揮猩;智挥猩
766;Passimian;ナゲツケサル;Quartermac;Quartermak;내던숭이;投擲猴;投掷猴
767;Wimpod;コソクムシ;Sovkipou;Reißlaus;꼬시레;膽小蟲;胆小虫
768;Golisopod;グソクムシャ;Sarmuraï;Tectass;갑주무사;具甲武者;具甲武者
769;Sandygast;スナバァ;Bacabouh;Sankabuh;모래꿍;沙丘娃;沙丘娃
770;Palossand;シロデスナ;Trépassable;Colossand;모래성이당;噬沙堡爺;噬沙堡爷
771;Pyukumuku;ナマコブシ;Concombaffe;Gufa;해무기;拳海參;拳海参
772;Type: Null;タイプ：ヌル;Type:0;Typ:Null;타입:널;屬性：空;属性：空
773;Silvally;シルヴァディ;Silvallié;Amigento;실버디;銀伴戰獸;银伴战兽
774;Minior;メテノ;Météno;Meteno;메테노;小隕星;小陨星
775;Komala;ネッコアラ;Dodoala;Koalelu;자말라;樹枕尾熊;树枕尾熊
776;Turtonator;バクガメス;Boumata;Tortunator;폭거북스;爆焰龜獸;爆焰龟兽
777;Togedemaru;トゲデマル;Togedemaru;Togedemaru;토게데마루;托戈德瑪爾;托戈德玛尔
778;Mimikyu;ミミッキュ;Mimiqui;Mimigma;따라큐;謎擬Ｑ;谜拟Ｑ
779;Bruxish;ハギギシリ;Denticrisse;Knirfish;치갈기;磨牙彩皮魚;磨牙彩皮鱼
780;Drampa;ジジーロン;Draïeul;Sen-Long;할비롱;老翁龍;老翁龙
781;Dhelmise;ダダリン;Sinistrail;Moruda;타타륜;破破舵輪;破破舵轮
782;Jangmo-o;ジャラコ;Bébécaille;Miniras;짜랑꼬;心鱗寶;心鳞宝
783;Hakamo-o;ジャランゴ;Écaïd;Mediras;짜랑고우;鱗甲龍;鳞甲龙
784;Kommo-o;ジャラランガ;Ékaïser;Grandiras;짜랑고우거;杖尾鱗甲龍;杖尾鳞甲龙
785;Tapu Koko;カプ・コケコ;Tokorico;Kapu-Riki;카푸꼬꼬꼭;卡璞・鳴鳴;卡璞・鸣鸣
786;Tapu Lele;カプ・テテフ;Tokopiyon;Kapu-Fala;카푸나비나;卡璞・蝶蝶;卡璞・蝶蝶
787;Tapu Bulu;カプ・ブルル;Tokotoro;Kapu-Toro;카푸브루루;卡璞・哞哞;卡璞・哞哞
788;Tapu Fini;カプ・レヒレ;Tokopisco;Kapu-Kime;카푸느지느;卡璞・鰭鰭;卡璞・鳍鳍
789;Cosmog;コスモッグ;Cosmog;Cosmog;코스모그;科斯莫古;科斯莫古
790;Cosmoem;コスモウム;Cosmovum;Cosmovum;코스모움;科斯莫姆;科斯莫姆
791;Solgaleo;ソルガレオ;Solgaleo;Solgaleo;솔가레오;索爾迦雷歐;索尔迦雷欧
792;Lunala;ルナアーラ;Lunala;Lunala;루나아라;露奈雅拉;露奈雅拉
793;Nihilego;ウツロイド;Zéroïd;Anego;텅비드;虛吾伊德;虛吾伊德
794;Buzzwole;マッシブーン;Mouscoto;Masskito;매시붕;爆肌蚊;爆肌蚊
795;Pheromosa;フェローチェ;Cancrelove;Schabelle;페로코체;費洛美螂;费洛美螂
796;Xurkitree;デンジュモク;Câblifère;Voltriant;전수목;電束木;电束木
797;Celesteela;テッカグヤ;Bamboiselle;Kaguron;철화구야;鐵火輝夜;铁火辉夜
798;Kartana;カミツルギ;Katagami;Katagami;종이신도;紙御劍;纸御剑
799;Guzzlord;アクジキング;Engloutyran;Schlingking;악식킹;惡食大王;恶食大王
800;Necrozma;ネクロズマ;Necrozma;Necrozma;네크로즈마;奈克洛茲瑪;奈克洛兹玛
801;Magearna;マギアナ;Magearna;Magearna;마기아나;瑪機雅娜;玛机雅娜
802;Marshadow;マーシャドー;Marshadow;Marshadow;마샤도;瑪夏多;玛夏多
803;Poipole;ベベノム;Vémini;Venicro;베베놈;毒貝比;毒贝比
804;Naganadel;アーゴヨン;Mandrillon;Agoyon;아고용;四顎針龍;四颚针龙
805;Stakataka;ツンデツンデ;Ama-Ama;Muramura;차곡차곡;壘磊石;垒磊石
806;Blacephalon;ズガドーン;Pierroteknik;Kopplosio;두파팡;砰頭小丑;砰头小丑
807;Zeraora;ゼラオラ;Zeraora;Zeraora;제라오라;捷拉奥拉;捷拉奥拉
808;Meltan;メルタン;Meltan;Meltan;멜탄;美錄坦;美录坦
809;Melmetal;メルメタル;Melmetal;Melmetal;멜메탈;美錄梅塔;美录梅塔
810;Grookey;サルノリ;Ouistempo;Chimpep;흥나숭;敲音猴;敲音猴
811;Thwackey;バチンキー;Badabouin;Chimstix;채키몽;啪咚猴;啪咚猴
812;Rillaboom;ゴリランダー;Gorythmic;Gortrom;고릴타;轟擂金剛猩;轰擂金刚猩
813;Scorbunny;ヒバニー;Flambino;Hopplo;염버니;炎兔兒;炎兔儿
814;Raboot;ラビフット;Lapyro;Kickerlo;래비풋;騰蹴小將;腾蹴小将
815;Cinderace;エースバーン;Pyrobut;Liberlo;에이스번;閃焰王牌;闪焰王牌
816;Sobble;メッソン;Larméléon;Memmeon;울머기;淚眼蜥;泪眼蜥
817;Drizzile;ジメレオン;Arrozard;Phlegleon;누겔레온;變澀蜥;变涩蜥
818;Inteleon;インテレオン;Lézargus;Intelleon;인텔리레온;千面避役;千面避役
819;Skwovet;ホシガリス;Rongourmand;Raffel;탐리스;貪心栗鼠;贪心栗鼠
820;Greedent;ヨクバリス;Rongrigou;Schlaraffel;요씽리스;藏飽栗鼠;藏饱栗鼠
821;Rookidee;ココガラ;Minisange;Meikro;파라꼬;稚山雀;稚山雀
822;Corvisquire;アオガラス;Bleuseille;Kranoviz;파크로우;藍鴉;蓝鸦
823;Corviknight;アーマーガア;Corvaillus;Krarmor;아머까오;鋼鎧鴉;钢铠鸦
824;Blipbug;サッチムシ;Larvadar;Sensect;두루지벌레;索偵蟲;索侦虫
825;Dottler;レドームシ;Coléodôme;Keradar;레돔벌레;天罩蟲;天罩虫
826;Orbeetle;イオルブ;Astronelle;Maritellit;이올브;以歐路普;以欧路普
827;Nickit;クスネ;Goupilou;Kleptifux;훔처우;偷兒狐;偷儿狐
828;Thievul;フォクスライ;Roublenard;Gaunux;폭슬라이;狐大盜;狐大盗
829;Gossifleur;ヒメンカ;Tournicoton;Cottini;꼬모카;幼棉棉;幼棉棉
830;Eldegoss;ワタシラガ;Blancoton;Cottomi;백솜모카;白蓬蓬;白蓬蓬
831;Wooloo;ウールー;Moumouton;Wolly;우르;毛辮羊;毛辫羊
832;Dubwool;バイウールー;Moumouflon;Zwollock;배우르;毛毛角羊;毛毛角羊
833;Chewtle;カムカメ;Khélocrok;Kamehaps;깨물부기;咬咬龜;咬咬龟
834;Drednaw;カジリガメ;Torgamord;Kamalm;갈가부기;暴噬龜;暴噬龟
835;Yamper;ワンパチ;Voltoutou;Voldi;멍파치;來電汪;来电汪
836;Boltund;パルスワン;Fulgudog;Bellektro;펄스멍;逐電犬;逐电犬
837;Rolycoly;タンドン;Charbi;Klonkett;탄동;小炭仔;小炭仔
838;Carkol;トロッゴン;Wagomine;Wagong;탄차곤;大炭車;大炭车
839;Coalossal;セキタンザン;Monthracite;Montecarbo;석탄산;巨炭山;巨炭山
840;Applin;カジッチュ;Verpom;Knapfel;과사삭벌레;啃果蟲;啃果虫
841;Flapple;アップリュー;Pomdrapi;Drapfel;애프룡;蘋裹龍;苹裹龙
842;Appletun;タルップル;Dratatin;Schlapfel;단지래플;豐蜜龍;丰蜜龙
843;Silicobra;スナヘビ;Dunaja;Salanga;모래뱀;沙包蛇;沙包蛇
844;Sandaconda;サダイジャ;Dunaconda;Sanaconda;사다이사;沙螺蟒;沙螺蟒
845;Cramorant;ウッウ;Nigosier;Urgl;윽우지;古月鳥;古月鳥
846;Arrokuda;サシカマス;Embrochet;Pikuda;찌로꼬치;刺梭魚;刺梭鱼
847;Barraskewda;カマスジョー;Hastacuda;Barrakiefa;꼬치조;戽斗尖梭;戽斗尖梭
848;Toxel;エレズン;Toxizap;Toxel;일레즌;毒電嬰;毒电婴
849;Toxtricity;ストリンダー;Salarsen;Riffex;스트린더;顫弦蠑螈;颤弦蝾螈
850;Sizzlipede;ヤクデ;Grillepattes;Thermopod;태우지네;燒火蚣;烧火蚣
851;Centiskorch;マルヤクデ;Scolocendre;Infernopod;다태우지네;焚焰蚣;焚焰蚣
852;Clobbopus;タタッコ;Poulpaf;Klopptopus;때때무노;拳拳蛸;拳拳蛸
853;Grapploct;オトスパス;Krakos;Kaocto;케오퍼스;八爪武師;八爪武师
854;Sinistea;ヤバチャ;Théffroi;Fatalitee;데인차;來悲茶;来悲茶
855;Polteageist;ポットデス;Polthégeist;Mortipot;포트데스;怖思壺;怖思壶
856;Hatenna;ミブリム;Bibichut;Brimova;몸지브림;迷布莉姆;迷布莉姆
857;Hattrem;テブリム;Chapotus;Brimano;손지브림;提布莉姆;提布莉姆
858;Hatterene;ブリムオン;Sorcilence;Silembrim;브리무음;布莉姆溫;布莉姆温
859;Impidimp;ベロバー;Grimalin;Bähmon;메롱꿍;搗蛋小妖;捣蛋小妖
860;Morgrem;ギモー;Fourbelin;Pelzebub;쏘겨모;詐唬魔;诈唬魔
861;Grimmsnarl;オーロンゲ;Angoliath;Olangaar;오롱털;長毛巨魔;长毛巨魔
862;Obstagoon;タチフサグマ;Ixon;Barrikadax;가로막구리;堵攔熊;堵拦熊
863;Perrserker;ニャイキング;Berserkatt;Mauzinger;나이킹;喵頭目;喵头目
864;Cursola;サニゴーン;Corayôme;Gorgasonn;산호르곤;魔靈珊瑚;魔灵珊瑚
865;Sirfetch’d;ネギガナイト;Palarticho;Lauchzelot;창파나이트;蔥遊兵;葱游兵
866;Mr. Rime;バリコオル;M. Glaquette;Pantifrost;마임꽁꽁;踏冰人偶;踏冰人偶
867;Runerigus;デスバーン;Tutétékri;Oghnatoll;데스판;死神板;死神板
868;Milcery;マホミル;Crèmy;Hokumil;마빌크;小仙奶;小仙奶
869;Alcremie;マホイップ;Charmilly;Pokusan;마휘핑;霜奶仙;霜奶仙
870;Falinks;タイレーツ;Hexadron;Legios;대여르;列陣兵;列阵兵
871;Pincurchin;バチンウニ;Wattapik;Britzigel;찌르성게;啪嚓海膽;啪嚓海胆
872;Snom;ユキハミ;Frissonille;Snomnom;누니머기;雪吞蟲;雪吞虫
873;Frosmoth;モスノウ;Beldeneige;Mottineva;모스노우;雪絨蛾;雪绒蛾
874;Stonjourner;イシヘンジン;Dolman;Humanolith;돌헨진;巨石丁;巨石丁
875;Eiscue;コオリッポ;Bekaglaçon;Kubuin;빙큐보;冰砌鵝;冰砌鹅
876;Indeedee;イエッサン;Wimessir;Servol;에써르;愛管侍;爱管侍
877;Morpeko;モルペコ;Morpeko;Morpeko;모르페코;莫魯貝可;莫鲁贝可
878;Cufant;ゾウドウ;Charibari;Kupfanti;끼리동;銅象;铜象
879;Copperajah;ダイオウドウ;Pachyradjah;Patinaraja;대왕끼리동;大王銅象;大王铜象
880;Dracozolt;パッチラゴン;Galvagon;Lectragon;파치래곤;雷鳥龍;雷鸟龙
881;Arctozolt;パッチルドン;Galvagla;Lecryodon;파치르돈;雷鳥海獸;雷鸟海兽
882;Dracovish;ウオノラゴン;Hydragon;Pescragon;어래곤;鰓魚龍;鳃鱼龙
883;Arctovish;ウオチルドン;Hydragla;Pescryodon;어치르돈;鰓魚海獸;鳃鱼海兽
884;Duraludon;ジュラルドン;Duralugon;Duraludon;두랄루돈;鋁鋼龍;铝钢龙
885;Dreepy;ドラメシヤ;Fantyrm;Grolldra;드라꼰;多龍梅西亞;多龙梅西亚
886;Drakloak;ドロンチ;Dispareptil;Phandra;드래런치;多龍奇;多龙奇
887;Dragapult;ドラパルト;Lanssorien;Katapuldra;드래펄트;多龍巴魯托;多龙巴鲁托
888;Zacian;ザシアン;Zacian;Zacian;자시안;蒼響;苍响
889;Zamazenta;ザマゼンタ;Zamazenta;Zamazenta;자마젠타;藏瑪然特;藏玛然特
890;Eternatus;ムゲンダイナ;Éthernatos;Endynalos;무한다이노;無極汰那;无极汰那
891;Kubfu;ダクマ;Wushours;Dakuma;치고마;熊徒弟;熊徒弟
892;Urshifu;ウーラオス;Shifours;Wulaosu;우라오스;武道熊師;武道熊师
893;Zarude;ザルード;Zarude;Zarude;자루도;薩戮德;萨戮德
894;Regieleki;レジエレキ;Regieleki;Regieleki;레지에레키;雷吉艾勒奇;雷吉艾勒奇
895;Regidrago;レジドラゴ;Regidrago;Regidrago;레지드래고;雷吉鐸拉戈;雷吉铎拉戈
896;Glastrier;ブリザポス;Blizzeval;Polaross;블리자포스;雪暴馬;雪暴马
897;Spectrier;レイスポス;Spectreval;Phantoross;레이스포스;靈幽馬;灵幽马
898;Calyrex;バドレックス;Sylveroy;Coronospa;버드렉스;蕾冠王;蕾冠王
899;Wyrdeer;アヤシシ;Cerbyllin;Damythir;신비록;詭角鹿;诡角鹿
900;Kleavor;バサギリ;Hachécateur;Axantor;사마자르;劈斧螳螂;劈斧螳螂
901;Ursaluna;ガチグマ;Ursaking;Ursaluna;다투곰;月月熊;月月熊
902;Basculegion;イダイトウ;Paragruel;Salmagnis;대쓰여너;幽尾玄魚;幽尾玄鱼
903;Sneasler;オオニューラ;Farfurex;Snieboss;포푸니크;大狃拉;大狃拉
904;Overqwil;ハリーマン;Qwilpik;Myriador;장침바루;萬針魚;万针鱼
905;Enamorus;ラブトロス;Amovénus;Cupidos;러브로스;眷戀雲;眷恋云
906;Sprigatito;ニャオハ;Poussacha;Felori;나오하;新葉喵;新叶喵
907;Floragato;ニャローテ;Matourgeon;Feliospa;나로테;蒂蕾喵;蒂蕾喵
908;Meowscarada;マスカーニャ;Miascarade;Maskagato;마스카나;魔幻假面喵;魔幻假面喵
909;Fuecoco;ホゲータ;Chochodile;Krokel;뜨아거;呆火鱷;呆火鳄
910;Crocalor;アチゲータ;Crocogril;Lokroko;악뜨거;炙燙鱷;炙烫鳄
911;Skeledirge;ラウドボーン;Flâmigator;Skelokrok;라우드본;骨纹巨声鳄;骨纹巨声鳄
912;Quaxly;クワッス;Coiffeton;Kwaks;꾸왁스;潤水鴨;润水鸭
913;Quaxwell;ウェルカモ;Canarbello;Fuentente;아꾸왁;湧躍鴨;涌跃鸭
914;Quaquaval;ウェーニバル;Palmaval;Bailonda;웨이니발;狂歡浪舞鴨;狂欢浪舞鸭
915;Lechonk;グルトン;Gourmelet;Ferkuli;맛보돈;愛吃豚;爱吃豚
916;Oinkologne;パフュートン;Fragroin;Fragrunz;퍼퓨돈;飄香豚;飘香豚
917;Tarountula;タマンチュラ;Tissenboule;Tarundel;타랜툴라;團珠蛛;团珠蛛
918;Spidops;ワナイダー;Filentrappe;Spinsidias;트래피더;操陷蛛;操陷蛛
919;Nymble;マメバッタ;Lilliterelle;Micrick;콩알뚜기;豆蟋蟀;豆蟋蟀
920;Lokix;エクスレッグ;Gambex;Lextremo;엑스레그;烈腿蝗;烈腿蝗
921;Pawmi;パモ;Pohm;Pamo;빠모;布撥;布拨
